super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
3678,Southern Utah University,St. George,UT,81700,28700,6.9633179,.66482693,13.872509,.43370417,.96598685,.0302002,-1.8980023,-5.5681581,1013
1674,Eastern Illinois University,Charleston,IL,100100,44800,3.7304859,.51020777,25.889879,0,.96581829,0,2.0540257,3.6094015,1667
3385,Ursinus College,Philadelphia,PA,103200,58500,3.4799809,3.506465,27.74192,.35739875,.96541363,.012437409,.088067017,-4.4268956,310
3679,Snow College,Price,UT,76900,24300,6.8726778,.74638397,13.990106,.6711008,.96149492,.046122596,-.55231893,-1.519489,910
1989,University Of Kentucky,Lexington-Fayette,KY,98800,40100,5.5919042,2.1570807,17.160032,.80692303,.95957255,.045122359,-1.7585622,-5.1772637,4394.333333333333
3511,Milligan College,Johnson City,TN,85900,36700,5.3851919,1.036098,17.814857,0,.95936424,0,.3095651,-.59713787,164.6666666666667
2463,Evangel University,Springfield,MO,73800,33200,6.7093925,1.2029015,14.262077,.069998883,.95689875,.0046965,-.93048698,-3.6436868,349
2234,Adrian College,Jackson,MI,88500,40300,6.0760288,1.1504383,15.741579,.069630548,.95646286,.0042307721,.75230724,-1.2245364,240.3333333333333
12500,Ranken Technical College,St. Louis,MO,81900,45600,6.9530239,.55815846,13.752186,.13088141,.95619279,.0091002164,9.5091028,15.030098,380
2501,Southeast Missouri State University,Cape Girardeau,MO,85200,38500,7.0961246,.3447324,13.465818,.3097617,.95555121,.021981077,1.8009967,2.6158214,1429
1948,University Of Kansas,Topeka,KS,116600,47300,3.2509305,3.8964372,29.378492,2.9804373,.95507437,.09689194,-.22051555,-1.7426323,3820
4740,Mercer County Community College,Newark,NJ,80400,32700,8.8206806,.95138633,10.82137,.63507205,.95451844,.056017678,4.7314711,3.5621376,1087.5
3428,College Of Charleston,Charleston,SC,119500,39900,4.2147183,5.266655,22.615728,.89620537,.95318925,.037772536,-.98726571,-2.8615472,1878.666666666667
10176,Westmoreland County Community College,Pittsburgh,PA,64400,27600,13.406292,.25279182,7.1096339,0,.95313823,0,1.683026,2.9395931,1014.333333333333
1873,Loras College,Dubuque,IA,94100,46300,2.945358,1.8550053,32.343269,3.3852317,.95262498,.099707186,-1.3709085,-6.4119687,344.6666666666667
3198,Linfield College,Eugene,OR,105500,50100,4.1145244,2.7966094,23.138069,.15413474,.95202148,.0063419109,-.085288152,-5.0090742,387
4844,Wake Technical Community College,Raleigh,NC,78900,28600,10.36098,.29835057,9.1829786,.43962902,.95144659,.045549873,2.5082057,3.5801411,1477.333333333333
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541,9.2331715,.040939603,.95007485,.004212603,-2.8391583,-5.553122,1584.333333333333
2496,Northwest Missouri State University,Polk,MO,80900,41500,5.5762997,.47043759,17.036686,1.4339304,.95001662,.079960257,.5899294,.25620818,1039.666666666667
6835,Dyersburg State Community College,Dyersburg,TN,55200,27300,17.251747,.093116716,5.4994879,0,.94875777,0,4.8664699,8.2888441,466
2590,Keene State College,Keene,NH,97700,41500,4.7357903,1.164979,20.029591,.83194041,.9485594,.039398953,-1.762289,-5.9850736,935.3333333333334
7316,Western Iowa Tech Community College,Sioux City,IA,62600,32700,11.180321,.38461867,8.4689407,.54061937,.94685471,.060442977,3.0975885,1.5631434,635
1346,Arapahoe Community College,Denver,CO,93800,31700,5.7288365,.94298261,16.512363,.087975465,.94596642,.0050399709,1.422999,1.5869896,1073
2529,Dawson Community College,Glendive,MT,58000,31700,16.631769,.19684675,5.6785355,1.5633445,.9444409,.26001185,-4.2690229,-14.085754,120.3333333333333
1132,California Institute Of The Arts,Los Angeles,CA,108700,25300,8.0275688,5.5772357,11.756861,3.1399364,.94379008,.25206053,3.6029046,-1.4519722,122.6666666666667
1954,Bellarmine University,Louisville,KY,98200,46700,3.0137699,2.2551277,31.309267,4.8019252,.94358933,.14471899,1.093412,-1.479223,318
5254,Lanier Technical College,Gainesville,GA,63800,23500,13.933393,.57174957,6.7605085,.045002498,.94196826,.0062703751,4.2361202,6.0313077,302.6666666666667
3785,Pacific Lutheran University,Seattle,WA,100900,47900,3.2666116,2.7438395,28.835831,2.002455,.94195455,.065412432,.75504965,-1.0901232,552.3333333333334
2480,Lindenwood University,St. Louis,MO,91100,38500,4.4491606,.65568548,21.140696,.038784087,.94058347,.0017255663,.87333834,-1.4327494,616.6666666666666
3042,Denison University,Columbus,OH,149300,53700,3.1097684,9.393013,30.201096,4.2457361,.93918413,.13203256,.65926325,-.2460524,499
9275,Northern Kentucky University,Cincinnati,KY,86400,36900,6.5365233,.53492099,14.358182,.32531816,.93852592,.021264497,-.34088498,-1.4250921,1933.666666666667
11824,Wisconsin Indianhead Technical College,Rice Lake,WI,64000,29200,11.806889,.56929874,7.9452524,.033620831,.93808705,.0039695739,.83066636,-.30713299,642
8145,Nashville State Community College,Nashville,TN,65400,28400,13.043497,.76633567,7.1839514,.0034477664,.93703848,.00044970933,8.7960262,14.629836,911.3333333333334
4598,Iowa Western Community College,Omaha,IA,67100,32500,10.256922,.24840909,9.1340351,.0027738123,.93687075,.00028450775,3.4861546,4.4532442,757.6666666666666
3285,Lancaster Bible College,Reading,PA,72000,29500,6.8185949,.57640684,13.730235,.11620685,.93620914,.0079236748,.74014652,-5.2302747,136
10836,Pivot Point Academy,Chicago,IL,77600,14500,14.711547,.63858873,6.3595476,.13849735,.93558776,.020375103,-3.4524813,-4.9318361,113.5
3262,Elizabethtown College,Reading,PA,98100,50900,2.7147357,1.6050318,34.432831,.30643311,.93476039,.0083188489,.54904449,-2.6635969,398
1094,University Of The Ozarks,Russellville,AR,72600,40300,9.0844173,1.3763021,10.28863,0,.9346621,0,-1.570846,.26201093,107
2582,"Manchester Community College of Manchester, NH",Manchester,NH,79400,32800,6.6254616,.46446449,14.105314,.0025183202,.93454218,.00016685034,3.311203,2.0819097,481.6666666666667
1923,Hutchinson Community College,Hutchinson,KS,67700,33700,10.411155,.34604564,8.9671926,.80588925,.93358827,.083902374,-1.129624,-5.2480617,736
3084,Muskingum University,Zanesville,OH,83100,41800,4.6444092,.95299709,20.099337,.093810096,.93349546,.0043569249,2.7942271,3.7191,379.6666666666667
3142,Wilmington College,Washington Court House,OH,71400,40400,7.2296314,.20573027,12.90458,0,.9329536,0,.79225403,-.70141876,294.3333333333333
3961,Harper College,Chicago,IL,88900,34600,6.3178763,1.1884223,14.764174,0,.93278223,0,2.5762944,4.0872412,2153.333333333334
3406,Providence College,Providence,RI,139300,66300,2.046726,4.9775081,45.554989,5.0833421,.9323858,.10404208,-.20437026,-.81589222,918.3333333333334
1850,Central College,Ottumwa,IA,87700,44200,3.5016623,.95960909,26.594561,2.258806,.9312517,.079095751,-1.0487326,-6.9132276,356.3333333333333
5763,Central Georgia Technical College,Macon,GA,33600,17900,36.186619,.060393505,2.5647488,.013280779,.92809594,.0048058652,-3.0746047,4.046649,542.5
3682,Bennington College,Pittsfield,VT,99200,19700,9.1063251,4.9993148,10.174942,0,.92656332,0,-2.6678014,-11.27357,124.6666666666667
1705,Illinois Valley Community College,Peoria,IL,73800,30000,9.8997555,.18962343,9.3579712,.035128206,.92641628,.0034776065,.75864029,.091485105,852
3224,University Of Portland,Portland,OR,117600,56100,2.8114698,3.4712646,32.860935,.30757546,.92387527,.0086473916,.54924643,-1.0682279,536.3333333333334
4027,Utah Valley University,Provo,UT,89800,29300,4.9795852,2.2087939,18.545399,.18090394,.92348391,.009008266,.8542816,.27585131,3805
95,Indiana University System,Bloomington,IN,99400,40100,5.2903256,3.0216954,17.423254,.92549622,.92174691,.048961762,.40079552,-.041515436,12803
21449,"Delaware Technical Community College of Wilmington, DE",Wilmington,DE,82100,33400,7.7616043,.28793645,11.83896,0,.91889322,0,2.4505401,4.5187416,1079.333333333333
2318,Spring Arbor University,Jackson,MI,81800,35500,5.273716,.77551991,17.410316,.020656807,.91817051,.0010893813,2.2652912,1.2740481,212.6666666666667
2875,Onondaga Community College,Syracuse,NY,72800,30200,11.109529,.34980983,8.263876,.19255984,.91807759,.021392489,3.07991,3.8492837,1512.333333333333
1949,Washburn University - Topeka,Topeka,KS,80800,39400,6.8165674,.44415417,13.460872,1.3502834,.91756934,.092042975,4.1437254,4.5632715,789
2328,Washtenaw Community College,Detroit,MI,89100,26900,8.9792557,.58481395,10.20214,.014245266,.91607618,.0012791188,5.1185956,7.1288681,1627.333333333333
3023,Capital University,Columbus,OH,84100,44000,5.9900703,.6037997,15.255289,1.1948773,.9138025,.071573988,-1.5167991,-6.6198802,475.3333333333333
4835,Caldwell Community College & Technical Institute,Hickory,NC,60300,23900,13.48293,.66332603,6.7721753,.0074327262,.91308767,.0010021492,3.829313,4.9249859,506
4076,Kirkwood Community College,Cedar Rapids,IA,75000,33900,8.10217,.5878244,11.260071,.008364331,.91231,.0006776923,2.7009251,1.7623891,2688.333333333334
3784,Olympic College,Seattle,WA,75700,30800,8.9990158,.170182,10.132466,0,.9118222,0,.73623151,-1.5325315,979
1638,Black Hawk College,Davenport,IL,74000,30500,10.202144,.17514184,8.9367914,0,.91174442,0,2.8123646,6.2081337,1214.666666666667
2276,Kellogg Community College,Kalamazoo,MI,71600,29100,10.054461,.20428833,9.0602789,0,.91096228,0,6.778986,7.5840464,872
1393,Mitchell College,Bridgeport,CT,98200,28500,8.609333,4.0631356,10.575178,0,.91045231,0,-2.6803379,-7.208436,155
3048,Heidelberg University,Findlay,OH,80000,43000,5.762064,.45257667,15.793185,0,.91001344,0,1.1522392,-1.4983208,246.3333333333333
23172,Maranatha Baptist University,Milwaukee,WI,68000,24200,8.2019844,.64078277,11.07824,.1165239,.90863556,.0095572723,-3.0811441,-10.093122,188
1792,DePauw University,Terre Haute,IN,117700,52900,2.4250989,5.515377,37.425934,4.9840393,.90761596,.12086788,1.603061,-.28465787,523.3333333333334
31090,School Of Communication Arts Of North Carolina,Raleigh,NC,61100,29900,18.263527,.14166063,4.9578533,.065460749,.90547895,.011955442,11.944459,26.436428,76.5
1669,Danville Area Community College,Lafayette,IL,61100,28400,14.193609,.26149178,6.3686209,0,.9039371,0,4.181385,6.2964425,480.3333333333333
2039,Colby College,Portland,ME,208700,59200,1.4857688,18.335766,60.828106,13.385211,.90376502,.1988733,.32598627,-.24724934,491.6666666666667
3835,Beloit College,Kenosha,WI,109800,40600,3.7870955,2.7448835,23.815231,3.7903023,.90190554,.14354236,1.253902,-1.9146683,257.3333333333333
2464,Fontbonne University,St. Louis,MO,88800,37300,5.2423754,3.2612283,17.199072,.21270986,.90163994,.011151049,.049884133,-1.9024925,164.5
3240,"Butler County Community College of Butler, PA",Pittsburgh,PA,66300,32400,12.039075,.36270761,7.4870362,.038877528,.90136993,.0046804948,-1.1470163,-1.0623572,627
1402,Quinnipiac University,Bridgeport,CT,127000,60000,1.8561233,4.381074,48.528473,.56079298,.90074825,.01040901,-.031829674,-2.2333558,1085.666666666667
21111,Rich Mountain Community College,Idabel,AR,34900,20800,33.771908,.11197659,2.6648552,.013580847,.8999725,.0045865113,-8.8581715,-6.8951473,111
2189,Westfield State University,Springfield,MA,98100,48200,3.9406271,.29496306,22.829441,0,.89962316,0,.84791112,-.21735968,790
4673,Baker College,Detroit,MI,61400,22500,16.952463,.19682904,5.3038092,.13961704,.89912629,.023668529,6.1305952,8.1120453,2788
2274,Jackson College,Jackson,MI,72400,27800,10.476068,.11924898,8.5823975,0,.8990978,0,9.7423267,11.417742,828
1840,University Of Notre Dame,South Bend,IN,165400,78800,1.4379559,10.973148,62.399189,12.125051,.89727288,.1743529,.35019121,.12161947,1940.333333333333
8087,Montgomery Community College,Fayetteville,NC,51000,21000,25.379759,.052502699,3.5334308,0,.8967762,0,-.030457471,2.2731395,104.6666666666667
5461,Salem Community College,Philadelphia,NJ,76200,28700,10.906811,.41035983,8.219614,.088078886,.89649773,.009606597,.21251796,-5.5269589,199
130,"John, Castleton And Lyndon State Colleges And Community College Of Vermont",Burlington,VT,68400,29900,12.4927,.5399437,7.1716771,.17667399,.89593601,.02207135,-2.6956894,-6.2330303,1540
2123,Becker College,Boston,MA,75500,33100,9.3802118,.41192985,9.5494356,.012240089,.89575732,.0011481462,.9439106,1.8938348,239
3325,Millersville University Of Pennsylvania,Reading,PA,93500,45400,4.0353918,.5486415,22.181757,.021460854,.89512074,.00086602947,.30456719,-1.3340253,1380.333333333333
31062,Our Lady Of The Lake College,Baton Rouge,LA,86500,37200,6.3360162,.24220604,14.083107,.002238662,.89230788,.000141842,3.5207942,2.9317238,148.3333333333333
5360,Tennessee College Of Applied Technology-Memphis,Memphis,TN,43900,28100,24.189852,.22487277,3.6877804,.013091907,.89206862,.0031669131,14.721473,13.761475,153
5291,White Mountains Community College,Berlin,NH,60400,28300,12.835333,.041191522,6.9427848,.044318274,.89112949,.0056883977,2.6032534,1.3004583,132.6666666666667
1425,Eastern Connecticut State University,Bridgeport,CT,94900,45000,4.3887377,.56478906,20.277504,.31875485,.88992643,.013989314,-.39862889,-4.3892436,805.6666666666666
3440,Newberry College,Columbia,SC,80400,37100,10.861122,1.8393574,8.1903038,0,.88955897,0,-.040564068,7.7667489,148.3333333333333
9646,Piedmont Community College,Raleigh,NC,46200,21000,20.306679,.010948764,4.3793249,.0084141521,.88929552,.0017086348,1.2539304,-2.4556503,216.6666666666667
2915,Central Piedmont Community College,Charlotte,NC,71200,26700,12.285538,.66759479,7.230495,0,.88830519,0,4.4380341,9.5621977,2348.333333333334
2118,Assumption College,Boston,MA,120100,57500,2.0878508,2.0419598,42.539482,.55075616,.88816088,.011498967,.071015738,.60667646,476.6666666666667
3803,Whitman College,Kennewick,WA,138200,48500,2.7092018,5.9529839,32.778927,0,.88804728,0,-.5994184,-.89272892,353.6666666666667
3322,Kutztown University Of Pennsylvania,Reading,PA,94100,43100,4.3335347,.46299127,20.478685,.042651922,.88745093,.0018483358,1.1813179,.12110703,1406
4852,Clark State Community College,Dayton,OH,66100,27200,13.01207,.29917559,6.7954831,0,.88423294,0,6.0588078,5.0981703,603.3333333333334
30306,Utah College Of Massage Therapy,Phoenix,AZ,62300,16600,14.68197,.59350014,5.9990311,.466497,.88077587,.068490945,5.3665576,11.81287,439.6666666666667
83,University Of Wisconsin System,Madison,WI,96100,44000,3.9766307,1.6502807,22.125526,.54559845,.87985051,.021696437,.25267541,-1.053928,26143
3025,Cedarville University,Dayton,OH,99500,37600,3.0670013,1.8593667,28.670185,0,.87931502,0,.72041047,-1.3992952,724.3333333333334
9912,Volunteer State Community College,Nashville,TN,70800,29800,10.590322,.43076888,8.2960234,.012241211,.87857556,.0012963836,2.4831555,2.8053408,1300.666666666667
3866,Milwaukee Area Technical College,Milwaukee,WI,64100,27400,17.846043,.21758613,4.9197044,0,.87797248,0,-.043875113,2.4268665,2229.333333333334
3191,"Concordia University of Portland, OR",Portland,OR,88400,41700,2.0543463,1.2667838,42.605381,0,.87526208,0,1.2746904,-2.359406,111.3333333333333
2468,Jefferson College,St. Louis,MO,75400,32500,8.9666557,.18680154,9.7587051,.0038272981,.8750295,.00034318067,2.2842913,4.7710161,744
10881,Stark State College,Canton,OH,67200,29800,9.9369812,.23286086,8.7977886,.86362988,.87423456,.08581873,12.570354,16.367031,762
2701,Colgate University,Syracuse,NY,208900,71500,2.3923681,19.767267,36.53569,4.1916032,.87406814,.10027857,.1111523,-1.9824429,656
1856,Cornell College,Cedar Rapids,IA,91800,45500,3.5137136,1.7447721,24.787064,.61828154,.87094641,.021724643,1.1561711,-1.1773204,272
2579,New England College,Manchester,NH,94400,36600,5.6638002,3.1236696,15.377114,0,.87092912,0,3.8793266,8.5974712,182.3333333333333
1431,University Of Delaware,Wilmington,DE,131400,57700,2.2330892,2.9069221,38.987904,1.6355785,.87063462,.036523923,-.48063713,-1.9066911,3450
2144,Dean College,Boston,MA,91400,29800,9.3972778,2.7641437,9.2636871,0,.87053448,0,-.24056688,-3.5069623,311
2521,Webster University,St. Louis,MO,96000,36900,4.6681557,2.23399,18.641897,1.6370276,.87023276,.076418996,1.6302578,3.4405429,432.6666666666667
3738,Southern Virginia University,Staunton,VA,84500,15700,7.6569872,2.5638223,11.352907,.1437944,.86929065,.011010319,-2.1373112,-.83328021,110.5
23614,Collin County Community College,Dallas,TX,95000,34100,6.7232976,1.0180939,12.906219,.41485819,.86772346,.02789215,2.0384073,3.28614,2321
2980,Wayne Community College,Goldsboro,NC,54900,27200,18.131716,.1022646,4.776556,.0060273651,.86607158,.0010928648,2.4278822,5.0074348,562.3333333333334
1074,Grand Canyon University,Phoenix,AZ,90000,36900,6.0822115,1.4545845,14.211413,.013294488,.8643682,.00080859888,12.589708,18.733072,115
22227,Francis Tuttle Technology Center School District No. 21,Oklahoma City,OK,57900,21500,16.4041,.37797725,5.2623305,.01114946,.86323804,.0018289688,2.5724523,.41689584,203.3333333333333
21796,"Empire Beauty School of Somersworth, NH",Manchester,NH,53500,18800,16.924217,.32797518,5.0952339,.1407463,.86232841,.023820208,-2.2369483,-.45364019,109.5
3680,Weber State University,Salt Lake City,UT,92000,35500,3.6054473,.91717571,23.89518,1.9664515,.86152816,.070899367,.66989857,1.5021161,2817.333333333334
10487,West Georgia Technical College,LaGrange,GA,63000,24900,17.113344,.24241772,5.0302792,.018217955,.86084902,.0031177013,4.921566,13.047382,434.3333333333333
2264,Gogebic Community College,Ironwood,MI,62200,24700,13.049451,.51053393,6.5787687,.083437152,.85849315,.010888089,3.9762399,6.2686338,153
2310,St. Clair County Community College,Detroit,MI,78100,29200,8.4936361,.17013313,10.099699,0,.85783172,0,6.4049683,8.2036772,788.3333333333334
1127,California College Of The Arts,San Francisco,CA,90100,29700,7.7750893,3.7290487,11.008562,.11335465,.8559255,.008813425,-.82384658,-.075662881,123.6666666666667
22378,Specs Howard School Of Media Arts,Detroit,MI,72600,23200,9.6555395,.48714328,8.8612165,.12136841,.85559821,.011718775,7.5320907,9.5872183,128.5
1597,Truett Mcconnell College,Gainesville,GA,103100,32200,5.3356071,3.0987649,16.034502,2.6822145,.85553795,.14311242,6.7072101,19.720314,464
6931,Waubonsee Community College,Chicago,IL,88600,32100,6.2704654,.36204413,13.6275,.050596565,.85450763,.0031726402,1.7448734,3.5106118,1098.333333333333
1906,"Butler County Community College of El Dorado, KS",Wichita,KS,75200,28800,10.150753,.39973617,8.4116297,0,.85384369,0,.27925092,1.6506592,1423.333333333333
2071,Frederick Community College,Washington DC,MD,90900,36500,5.0378709,.33788547,16.928591,1.530189,.8528406,.077088952,.54604048,.78100485,703
1353,Fort Lewis College,Farmington,CO,90600,32700,7.3559599,2.6722631,11.589441,.53665107,.85251462,.039475836,-1.9313961,-3.9811711,837
5301,Northeast Wisconsin Technical College,Green Bay,WI,74500,33900,7.6292291,.41020432,11.162073,.063643247,.85158014,.0048554894,1.9096599,1.7158694,1110.5
2169,Greenfield Community College,Springfield,MA,69100,26800,12.194675,.28466335,6.9786506,0,.85102373,0,5.53584,3.4763401,363.6666666666667
8278,Terra State Community College,Findlay,OH,64200,30600,10.642654,.14446096,7.9701633,0,.84823698,0,4.7552323,3.6245253,503.6666666666667
2960,Salem College,Winston-Salem,NC,84200,32500,6.0231829,2.4611282,14.080359,.020497147,.84808582,.0012345806,6.3590937,6.2923579,114.3333333333333
2454,University Of Central Missouri,Kansas City,MO,83800,38900,5.103507,.31417599,16.584059,0,.84636855,0,1.6854104,1.7299963,1602.333333333333
3144,Xavier University,Cincinnati,OH,122100,52200,2.6079178,6.3278861,32.432072,3.1634521,.84580183,.082500227,-.047081549,-.95432204,748.6666666666666
1643,Spoon River College,Galesburg,IL,58200,26900,17.745438,.14211355,4.7625237,0,.84513074,0,-5.1185532,-12.000526,353.6666666666667
2299,North Central Michigan College,Petoskey,MI,60500,24700,11.962216,.41162887,7.0604415,0,.84458524,0,5.2719498,4.5503058,373.6666666666667
1832,"University Of Saint Francis of Fort Wayne, IN",Fort Wayne,IN,83700,38600,5.3990893,.67793846,15.622316,2.653053,.84346282,.14324071,-.54865819,-2.5435531,231.5
2931,Guilford College,Greensboro,NC,109900,36800,4.1673346,3.4161203,20.236183,.1125476,.8433094,.004690235,3.7574284,7.355413,243
12315,Cornish College Of The Arts,Seattle,WA,89700,25000,6.6521225,2.9220195,12.657391,0,.84198517,0,2.2437756,-5.5919995,104.5
2805,Roberts Wesleyan College,Buffalo,NY,72600,34600,6.585001,.15906583,12.779684,.048941739,.84154236,.0032228141,-.35640886,-.8539319,220.3333333333333
1945,Sterling College,Hutchinson,KS,71600,35000,6.8242679,.38624746,12.325122,0,.84109932,0,-2.0658658,-6.2050829,104.6666666666667
1472,Chipola College,Tallahassee,FL,51800,32000,21.384508,.051577855,3.9313045,.079504728,.84069008,.017001694,-4.7689705,-6.0755572,285.5
8244,Johnson County Community College,Kansas City,KS,91100,32500,5.7515597,1.0111821,14.60851,.4383184,.84021717,.025210142,.8834753,.3139022,2670.333333333334
2369,North Central University,Minneapolis,MN,74000,28700,5.9168601,.3998706,14.174305,.13031398,.83867377,.007710495,-1.9448053,-3.3511479,252
7948,Wilmington University,Wilmington,DE,94300,39600,5.0092077,.5459311,16.722641,0,.83767188,0,4.7899342,10.57855,307
3297,Mercyhurst University,Erie,PA,87400,40900,5.5705848,.64967811,15.001098,.024836965,.83564883,.0013835642,5.7973156,9.7227077,720.3333333333334
8557,Nash Community College,Wilson,NC,57600,25900,20.017376,.21710743,4.1656246,0,.83384877,0,-.46971893,6.3052535,374.6666666666667
7691,McHenry County College,Chicago,IL,95900,33300,4.2634225,.60867929,19.557051,0,.8337996,0,1.338359,1.9104879,931
10027,James A. Rhodes State College,Lima,OH,64200,30900,9.5145903,.25933158,8.7472191,.038188301,.8322621,.0036334605,2.8605325,1.2869837,526.6666666666666
2303,Oakland Community College,Detroit,MI,93400,27600,7.7071757,1.0537181,10.791954,.42927623,.83175486,.033085074,10.225264,15.291246,3193.333333333334
3560,Dallas Baptist University,Dallas,TX,87000,39500,6.0558891,.71315116,13.721609,0,.83096552,0,-1.0627452,-5.1425862,289.6666666666667
3296,Marywood University,Scranton,PA,80600,40500,6.5572619,.77375591,12.671094,.089767322,.83087683,.005886279,-.45627016,-5.2630687,268.3333333333333
4595,Hawkeye Community College,Waterloo,IA,67600,34800,9.6104298,.25729463,8.6416054,.61031759,.83049548,.058654144,.790573,-2.0086446,1137
2553,Midland University,Omaha,NE,73300,51500,5.7081628,.56110173,14.54601,.12552509,.83030993,.0071651768,3.9327602,-4.1559701,196
3610,Schreiner University,Kerrville,TX,82300,39600,9.9125566,2.9505124,8.3701096,.058636308,.82969183,.0058123572,-2.0394945,-7.9389586,137.6666666666667
80,Eastern Iowa Community College District,Davenport,IA,75600,31400,9.6413555,.24654032,8.5836048,.024416516,.82757586,.0023540829,2.3405194,4.8359852,1237
3694,Saint Michael's College,Burlington,VT,119100,49500,2.3503954,4.4348478,35.203152,2.3965399,.82741332,.05632817,-.085748576,-1.193094,470.6666666666667
9765,"Three Rivers Community College of Norwich, CT",Bridgeport,CT,76200,32500,9.1334362,.29394513,8.9702349,.024484135,.81929064,.0022362429,2.5288928,4.0764265,526.3333333333334
3842,Concordia University - Wisconsin,Milwaukee,WI,79300,38600,5.4974685,.7881121,14.889069,.081967913,.8185218,.00450616,-.011412057,-6.0177479,284.3333333333333
10530,Quinebaug Valley Community College,Bridgeport,CT,71400,25000,10.558003,.42002738,7.7318707,.094267718,.81633115,.0099527892,2.8958552,12.643117,244
3268,Gettysburg College,Harrisburg,PA,138500,58800,1.8628128,10.693479,43.804008,6.6633611,.81598663,.12412594,-.42365357,-2.0803814,573.3333333333334
2261,Charles Stewart Mott Community College,Detroit,MI,78800,24500,12.730539,.35168603,6.3909755,.021932332,.81360567,.0027921041,12.069462,16.539011,2085
1429,Goldey-Beacom College,Wilmington,DE,80300,44800,8.8888006,1.5572417,9.1482143,0,.8131665,0,2.4743388,10.587317,109.5
2316,Siena Heights University,Jackson,MI,87000,37100,6.3089223,.81288338,12.884818,0,.81289315,0,4.4360728,5.4554982,171
6807,Community College Of Beaver County,Pittsburgh,PA,68500,28800,13.399538,.065960765,6.0661101,.045464858,.81283081,.0060920813,3.9441247,2.350811,416
5754,Rowan-Cabarrus Community College,Charlotte,NC,67000,23400,12.845675,.26240173,6.3271341,.018708458,.81276315,.0024032278,5.2354827,8.6349411,800.3333333333334
7170,Lincoln Land Community College,Springfield,IL,72700,30000,10.105523,.31325585,8.0157537,.25418028,.8100338,.025686245,2.9918728,3.7569926,1289.5
1473,Clearwater Christian College,Tampa,FL,64300,41500,7.7094264,.71325254,10.489418,.17737339,.80867398,.013674472,1.635426,-10.657459,140.5
3742,Sweet Briar College,Lynchburg,VA,109900,39000,3.08798,3.2624259,26.139921,0,.80719554,0,1.4871516,.81977397,128.6666666666667
1842,Valparaiso University,Gary,IN,107000,51200,2.8814237,2.0086896,28.010506,3.5411949,.80710137,.10203683,.82318866,.53143322,641.3333333333334
25306,Saint Charles Community College,St. Louis,MO,89000,34200,5.4833531,.38056007,14.705814,.12846233,.80637175,.0070440429,1.5556058,-1.0606411,1459
2961,Sandhills Community College,Fayetteville,NC,53500,24500,20.092472,.28153089,4.0103865,.28576815,.80578578,.057417881,-.52141732,.23305933,542.6666666666666
3778,Gonzaga University,Spokane,WA,121100,54900,2.6983922,4.8732743,29.727905,0,.8021754,0,-1.0665441,-4.7506056,684
3911,Viterbo University,La Crosse,WI,78200,38600,6.0364256,.59474838,13.288739,.027054548,.80216491,.0016331278,-1.0331632,-6.9806585,256.3333333333333
7085,Mount Vernon Nazarene University,Columbus,OH,77200,34800,5.4846611,.62325221,14.622521,.049775809,.80199575,.0027300345,-.77412707,-3.5692673,344
2337,Bethany Lutheran College,Mankato,MN,76000,35500,6.9232779,.11509451,11.57753,.0066999723,.80154455,.00046385772,-1.3049573,-9.2120867,117
40513,Art Institute Of Phoenix ,Louisville,KY,73600,32300,10.486932,.93224078,7.6432595,1.4722087,.80154335,.15438952,10.053616,22.491936,214
30357,Las Positas College,San Francisco,CA,109500,37300,4.8723688,1.9541621,16.450659,.18253055,.8015368,.0088935625,3.8929093,5.1411519,988.5
1437,Catholic University Of America ,Washington DC,DC,133000,57700,2.1016386,4.0084181,38.11615,3.0319126,.80106372,.063719846,-.4093689,-3.4908247,548
3276,Immaculata University,Philadelphia,PA,92700,43100,5.7326241,.81234711,13.960819,0,.80032122,0,-3.111933,-7.5437059,127.3333333333333
1557,Brewton Parker College,Vidalia,GA,63400,30400,11.572461,.29817659,6.9101877,0,.79967874,0,6.9983549,4.3444061,148.5
30226,"Le Cordon Bleu College Of Culinary Arts of Tucker, GA",Atlanta,GA,66800,26800,13.264789,.5463323,6.0256662,.035700899,.79929185,.0047356486,4.1118813,5.0988321,247.6666666666667
3143,Wittenberg University,Dayton,OH,104800,46100,3.1525121,4.4622397,25.323994,.32696879,.79834193,.01030773,-.20476651,-2.3236568,474.8333333333333
5599,Augusta Technical College,Aiken,GA,46700,22800,26.411942,.12600623,2.9946449,.014965177,.79094386,.0039525935,2.1834323,9.0127726,614
2268,Grand Valley State University,Grand Rapids,MI,96400,41300,3.3914096,.75208491,23.312944,1.0324805,.79063743,.035015646,.74874145,.233312,2709.333333333334
3994,Spartanburg Community College,Spartanburg,SC,57300,25700,16.23793,.12387398,4.8677154,.0042701596,.79041618,.00069338555,4.8215094,7.1341395,757
3422,Southern Wesleyan University,Greenville,SC,70600,33700,11.854203,.57209349,6.6610732,.085131072,.78961712,.01009161,-2.3091469,-2.1383638,82
3996,York Technical College,Charlotte,SC,61500,27200,15.946486,.29082558,4.9355025,0,.78703922,0,.1293273,3.465095,764.3333333333334
